0,24.9454010934914,2,25.0365852071714,25.0000253035837
0.1,24.8913533910207,2,25.0704930735248,25.0000986572428
0.2,24.837846655377,2,25.1019182133013,25.0002164354475
0.3,24.7848711328303,2,25.1310411268395,25.000375276516
0.4,24.7324175203302,2,25.1580292238519,25.0005720634778
0.5,24.6804769350645,2,25.1830377725146,25.0008039063235
0.6,24.6290408862046,2,25.2062107797496,25.0010681255426
0.7,24.5781012486798,2,25.2276818076874,25.0013622368538
0.8,24.5276502388345,2,25.2475747309368,25.0016839370437
0.9,24.4776803918308,2,25.2660044389544,25.0020310908308
1,24.4281845406711,2,25.2830774874919,25.0024017186828
1.1,24.3791557967223,2,25.298892702815,25.0027939855172
1.2,24.3305875316342,2,25.3135417421172,25.0032061902208
1.3,24.2824733605498,2,25.3271096133032,25.0036367559291
1.4,24.2348071265158,2,25.3396751570897,25.0040842210111
1.5,24.187582886004,2,25.3513114941534,25.0045472307067
1.6,24.1407948954656,2,25.3620864398619,25.0050245293714
1.7,24.0944375988426,2,25.3720628889361,25.0055149532829
1.8,24.0485056159663,2,25.3812991722259,25.0060174239694
1.9,24.0029937317806,2,25.3898493876193,25.0065309420213
2,23.9578968863286,2,25.3977637069605,25.0070545813523
2.1,23.9132101654487,2,25.4050886607175,25.0075874838757
2.2,23.8689287921279,2,25.4118674020107,25.0081288545677
2.3,23.8250481184656,2,25.4181399515003,25.0086779568881
2.4,23.781563618203,2,25.4239434245182,25.0092341085329
2.5,23.7384708797783,2,25.4293122417344,25.0097966774955
2.6,23.6957655998681,2,25.4342783245491,25.0103650784128
2.7,23.6534435773821,2,25.4388712763192,25.010938769177
2.8,23.6115007078761,2,25.443118550446,25.0115172477925
2.9,23.5699329783548,2,25.4470456062765,25.0121000494611
3,23.5287364624352,2,25.4506760537015,25.0126867438782
3.1,23.4879073158457,2,25.4540317872706,25.0132769327256
3.2,23.4474417722349,2,25.4571331105839,25.0138702473457
3.3,23.4073361392704,2,25.4599988516648,25.0144663465845
3.4,23.3675867950041,2,25.4626464699686,25.0150649147912
3.5,23.3281901844862,2,25.4650921556326,25.0156656599625
3.6,23.2891428166099,2,25.4673509215306,25.016268312022
3.7,23.2504412611702,2,25.4694366886532,25.0168726212239
3.8,23.2120821461209,2,25.4713623652983,25.0174783566729
3.9,23.1740621550158,2,25.4731399205194,25.0180853049512
4,23.1363780246216,2,25.4747804522493,25.018693268845
4.1,23.099026542689,2,25.4762942504849,25.0193020661638
4.2,23.0620045458716,2,25.4776908558901,25.019911528645
4.3,23.025308917781,2,25.4789791141509,25.0205215009381
4.4,22.9889365871699,2,25.4801672263884,25.0211318396626
4.5,22.9528845262324,2,25.4812627959179,25.0217424125339
4.6,22.917149749014,2,25.482272871617,25.0223530975535
4.7,22.8817293099233,2,25.4832039881494,25.0229637822569
4.8,22.8466203023385,2,25.4840622032726,25.0235743630169
4.9,22.811819857301,2,25.4848531324405,25.0241847443969
5,22.7773251422911,2,25.4855819808968,25.0247948385517
5.1,22.7431333600784,2,25.4862535734421,25.025404564671
5.2,22.7092417476442,2,25.4868723820421,25.0260138484641
5.3,22.6756475751673,2,25.4874425514342,25.0266226216818
5.4,22.6423481450716,2,25.4879679228775,25.0272308216723
5.5,22.6093407911303,2,25.488452056181,25.0278383909706
5.6,22.5766228776217,2,25.4888982501336,25.0284452769165
5.7,22.5441917985342,2,25.4893095614541,25.0290514313012
5.8,22.5120449768169,2,25.4896888223658,25.0296568100392
5.9,22.4801798636716,2,25.4900386568979,25.0302613728638
6,22.4485939378847,2,25.4903614960041,25.0308650830455
6.1,22.4172847051951,2,25.4906595915849,25.0314679071298
6.2,22.3862496976962,2,25.4909350294937,25.0320698146951
6.3,22.3554864732696,2,25.4911897415993,25.0326707781275
6.4,22.3249926150476,2,25.4914255169736,25.033270772412
6.5,22.2947657309038,2,25.4916440122682,25.0338697749395
6.6,22.2648034529687,2,25.4918467613386,25.034467765327
6.7,22.235103437169,2,25.4920351841702,25.0350647252514
6.8,22.2056633627893,2,25.4922105951571,25.0356606382954
6.9,22.176480932054,2,25.4923742107805,25.0362554898045
7,22.147553869729,2,25.4925271567303,25.0368492667539
7.1,22.1188799227403,2,25.49267047451,25.0374419576264
7.2,22.0904568598105,2,25.4928051275625,25.0380335522976
7.3,22.06228247111,2,25.4929320069524,25.0386240419309
7.4,22.0343545679229,2,25.4930519366345,25.0392134188788
7.5,22.0066709823271,2,25.4931656783423,25.0398016765929
7.6,21.9792295668863,2,25.4932739361196,25.0403888095389
7.7,21.9520281943541,2,25.4933773605256,25.0409748131191
7.8,21.9250647573895,2,25.4934765525331,25.0415596835996
7.9,21.8983371682825,2,25.493572067145,25.0421434180436
8,21.8718433586895,2,25.4936644167482,25.042726014249
8.1,21.8455812793778,2,25.4937540742238,25.0433074706908
8.2,21.8195488999786,2,25.4938414758321,25.0438877864677
8.3,21.793744208748,2,25.493927023888,25.0444669612525
8.4,21.7681652123354,2,25.4940110892423,25.0450449952465
8.5,21.7428099355596,2,25.4940940135831,25.0456218891365
8.6,21.7176764211902,2,25.4941761115698,25.0461976440561
8.7,21.6927627297367,2,25.4942576728127,25.0467722615483
8.8,21.6680669392423,2,25.4943389637084,25.0473457435325
8.9,21.643587145084,2,25.4944202291424,25.0479180922726
9,21.6193214597776,2,25.4945016940678,25.0484893103485
9.1,21.5952680127872,2,25.4945835649698,25.0490594006285
9.2,21.57142495034,2,25.494666031223,25.049628366245
9.3,21.5477904352454,2,25.4947492663513,25.0501962105714
9.4,21.5243626467175,2,25.4948334291952,25.0507629372001
9.5,21.5011397802023,2,25.4949186649952,25.0513285499237
9.6,21.4781200472084,2,25.4950051063955,25.0518930527158
9.7,21.455301675141,2,25.4950928743761,25.0524564497147
9.8,21.4326829071395,2,25.495182079116,25.0530187452074
9.9,21.4102620019179,2,25.4952728207941,25.0535799436149
10,21.3880372336089,2,25.4953651903319,25.0541400494793
10.1,21.3660068916098,2,25.4954592700822,25.0546990674508
10.2,21.3441692804325,2,25.4955551344679,25.0552570022767
10.3,21.3225227195547,2,25.4956528505738,25.0558138587905
10.4,21.3010655432746,2,25.4957524786957,25.0563696419021
10.5,21.2797961005679,2,25.4958540728498,25.0569243565885
10.6,21.2587127549462,2,25.4959576812444,25.0574780078861
10.7,21.2378138843187,2,25.4960633467179,25.0580306008822
10.8,21.2170978808555,2,25.4961711071443,25.058582140708
10.9,21.1965631508526,2,25.4962809958098,25.0591326325325
11,21.1762081145996,2,25.4963930417612,25.0596820815556
11.1,21.1560312062487,2,25.4965072701296,25.0602304930031
11.2,21.1360308736853,2,25.4966237024302,25.0607778721213
11.3,21.1162055784011,2,25.49674235684,25.061324224172
11.4,21.0965537953685,2,25.4968632484558,25.0618695544285
11.5,21.0770740129161,2,25.4969863895327,25.0624138681711
11.6,21.0577647326066,2,25.4971117897055,25.0629571706837
11.7,21.0386244691158,2,25.4972394561943,25.0634994672502
11.8,21.019651750113,2,25.4973693939941,25.0640407631513
11.9,21.0008451161433,2,25.4975016060517,25.0645810636616
12,20.9822031205104,2,25.4976360934283,25.0651203740472
12.1,20.9637243291617,2,25.4977728554517,25.0656586995628
12.2,20.9454073205742,2,25.497911889856,25.0661960454498
12.3,20.9272506856418,2,25.4980531929118,25.066732416934
12.4,20.9092530275639,2,25.4981967595467,25.0672678192239
12.5,20.8914129617348,2,25.4983425834567,25.067802257509
12.6,20.8737291156352,2,25.4984906572096,25.0683357369581
12.7,20.8562001287239,2,25.498640972341,25.0688682627179
12.8,20.8388246523313,2,25.4987935194427,25.0693998399116
12.9,20.8216013495533,2,25.498948288245,25.0699304736381
13,20.8045288951474,2,25.4991052676925,25.0704601689706
13.1,20.7876059754288,2,25.499264446015,25.0709889309555
13.2,20.770831288168,2,25.4994258107921,25.0715167646119
13.3,20.7542035424893,2,25.4995893490143,25.0720436749306
13.4,20.7377214587707,2,25.4997550471382,25.0725696668735
13.5,20.7213837685443,2,25.4999228911385,25.0730947453729
13.6,20.7051892143978,2,25.5000928665557,25.0736189153308
13.7,20.6891365498769,2,25.5002649585409,25.0741421816186
13.8,20.6732245393893,2,25.5004391518958,25.0746645490768
13.9,20.6574519581085,2,25.5006154311114,25.0751860225143
14,20.6418175918792,2,25.5007937804026,25.075706606708
14.1,20.6263202371239,2,25.5009741837406,25.0762263064031
14.2,20.6109587007495,2,25.501156624883,25.0767451263122
14.3,20.5957318000554,2,25.5013410874012,25.0772630711154
14.4,20.5806383626424,2,25.5015275547061,25.0777801454602
14.5,20.5656772263224,2,25.5017160100713,25.0782963539612
14.6,20.5508472390288,2,25.5019064366556,25.0788117012
14.7,20.5361472587276,2,25.5020988175222,25.0793261917253
14.8,20.5215761533299,2,25.502293135658,25.0798398300528
14.9,20.5071328006049,2,25.5024893739901,25.0803526206649
15,20.4928160880932,2,25.5026875154017,25.0808645680112
15.1,20.4786249130217,2,25.5028875427468,25.0813756765081
15.2,20.4645581822187,2,25.5030894388633,25.081885950539
15.3,20.4506148120302,2,25.5032931865854,25.0823953944544
15.4,20.4367937282364,2,25.503498768755,25.0829040125719
15.5,20.4230938659695,2,25.5037061682317,25.0834118091763
15.6,20.409514169632,2,25.5039153679027,25.0839187885197
15.7,20.3960535928158,2,25.5041263506914,25.0844249548218
15.8,20.3827110982217,2,25.5043390995656,25.0849303122696
15.9,20.3694856575803,2,25.5045535975445,25.085434865018
16,20.3563762515728,2,25.5047698277056,25.0859386171895
16.1,20.3433818697532,2,25.504987773191,25.0864415728749
16.2,20.3305015104709,2,25.5052074172126,25.0869437361329
16.3,20.3177341807937,2,25.5054287430579,25.0874451109907
16.4,20.3050788964319,2,25.5056517340938,25.0879457014439
16.5,20.2925346816633,2,25.5058763737713,25.0884455114567
16.6,20.2801005692579,2,25.5061026456296,25.0889445449623
16.7,20.2677756004044,2,25.5063305332988,25.089442805863
16.8,20.2555588246363,2,25.5065600205038,25.0899402980301
16.9,20.2434492997599,2,25.5067910910666,25.0904370253046
17,20.2314460917813,2,25.5070237289091,25.090932991497
17.1,20.2195482748357,2,25.5072579180552,25.0914282003876
17.2,20.2077549311164,2,25.5074936426332,25.091922655727
17.3,20.1960651508043,2,25.5077308868768,25.0924163612358
17.4,20.1844780319984,2,25.5079696351276,25.0929093206052
17.5,20.1729926806473,2,25.5082098718357,25.0934015374971
17.6,20.1616082104803,2,25.5084515815616,25.0938930155441
17.7,20.1503237429397,2,25.5086947489766,25.0943837583502
17.8,20.1391384071138,2,25.5089393588641,25.0948737694906
17.9,20.1280513396704,2,25.5091853961202,25.095363052512
18,20.1170616847905,2,25.5094328457541,25.0958516109329
18.1,20.106168594103,2,25.5096816928893,25.0963394482438
18.2,20.09537122662,2,25.5099319227629,25.0968265679073
18.3,20.0846687486723,2,25.5101835207268,25.0973129733585
18.4,20.0740603338457,2,25.5104364722475,25.0977986680051
18.5,20.0635451629182,2,25.5106907629062,25.0982836552276
18.6,20.0531224237968,2,25.5109463783988,25.0987679383796
18.7,20.0427913114559,2,25.5112033045359,25.0992515207879
18.8,20.0325510278754,2,25.5114615272427,25.099734405753
18.9,20.0224007819802,2,25.5117210325587,25.1002165965488
19,20.0123397895793,2,25.5119818066376,25.1006980964233
19.1,20.0023672733061,2,25.5122438357467,25.1011789085986
19.2,19.9924824625589,2,25.5125071062672,25.1016590362711
19.3,19.9826845934422,2,25.5127716046928,25.1021384826117
19.4,19.972972908708,2,25.5130373176304,25.1026172507662
19.5,19.9633466576982,2,25.5133042317988,25.1030953438552
19.6,19.9538050962873,2,25.5135723340284,25.1035727649746
19.7,19.9443474868252,2,25.513841611261,25.1040495171957
